時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
15:30,43610,川口化,Kawaguchiization,2026年11月期 第１四半期決算短信〔日本基準〕(連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260410501514.pdf
15:30,41870,大有機化,large organicization,2026年11月期 第１四半期 決算補足説明資料,Supplementary Earnings Materials for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260408500156.pdf
15:30,41870,大有機化,large organicization,2026年11月期 第１四半期決算短信[日本基準]（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260408500146.pdf
15:30,40760,Ｇ－シイエヌエス,G-CNS,2026年5月期 第３四半期決算補足説明資料,Supplementary Earnings Materials for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260409500760.pdf
15:30,40760,Ｇ－シイエヌエス,G-CNS,2026年５月期 第３四半期決算短信〔日本基準〕（連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260409500756.pdf
15:30,40760,Ｇ－シイエヌエス,G-CNS,通期業績予想の修正（上方修正）及び配当予想の修正（増配）に関するお知らせ,Notice regarding revisions (upward revisions) to full-year earnings forecasts and revisions (dividend increases) to dividend forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260409500758.pdf
15:30,401A0,Ｒ－霞ヶ関ホテル,R-Kasumigaseki Hotel,資産運用会社における金融商品取引法に基づく兼業業務の届出に関するお知らせ,Notice regarding notification of concurrent business at asset management company based on the Financial Instruments and Exchange Act,東,TSE,https://www.release.tdnet.info/inbs/140120260410501530.pdf
15:30,39940,マネーフォワード,money forward,譲渡制限付株式報酬としての新株式の払込完了に関するお知らせ,Notice regarding completion of payment of new shares as restricted stock compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260410501395.pdf
15:30,39230,ラクス,Lux,現下の中東情勢が当社の事業及び業績に与える影響について,Regarding the impact of the current situation in the Middle East on our business and performance,東,TSE,https://www.release.tdnet.info/inbs/140120260410501645.pdf
15:30,38150,Ｇ－メディア,G-media,2026年８月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260410501456.pdf
15:30,38100,サイバーステップＨＤ,cyber step hd,第三者割当による第42回新株予約権の行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260410501660.pdf
15:30,36270,テクミラ,Tekmira,2026年２月期第４四半期 決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501868.pdf
15:30,36270,テクミラ,Tekmira,配当方針の変更に関するお知らせ,Notice regarding changes in dividend policy,東,TSE,https://www.release.tdnet.info/inbs/140120260410501628.pdf
15:30,36270,テクミラ,Tekmira,個別業績の前期実績値との差異に関するお知らせ,Notice regarding differences between individual performance and previous fiscal year results,東,TSE,https://www.release.tdnet.info/inbs/140120260410501622.pdf
15:30,36270,テクミラ,Tekmira,2026年２月期 決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501596.pdf
15:30,36120,ワールド,world,（訂正）「2026年２月期 決算補足資料（データブック）」の一部訂正について,(Correction) Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501451.pdf
15:30,36120,ワールド,world,（訂正・数値データ訂正）「2026年２月期　決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,(Correction) Earnings Report (IFRS) (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501407.pdf
15:30,36080,ＴＳＩ　ＨＤ,TSI HD,一般財団法人TSIファッション未来財団の設立及び第三者割当による自己株式の処分に関するお知らせ,"Notice regarding the establishment of the TSI Fashion Future Foundation, a general incorporated foundation, and the disposal of treasury stock through third-party allotment",東,TSE,https://www.release.tdnet.info/inbs/140120260410501375.pdf
15:30,36080,ＴＳＩ　ＨＤ,TSI HD,自己株式の取得に係る事項の決定及び自己株式の消却に係る事項の決定に関するお知らせ,Notice Regarding Decision on Share Buyback and Cancellation of Treasury Shares,東,TSE,https://www.release.tdnet.info/inbs/140120260410501345.pdf
15:30,36080,ＴＳＩ　ＨＤ,TSI HD,東洋エンタープライズ株式会社及び株式会社レイラニトレーディングの株式取得（子会社化）に向けた基本合意書締結に関するお知らせ,"Notice regarding the conclusion of a basic agreement for the acquisition of shares (making them subsidiaries) of Toyo Enterprises Co., Ltd. and Leilani Trading Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260410501334.pdf
15:30,36080,ＴＳＩ　ＨＤ,TSI HD,通期個別業績と前事業年度実績値との差異に関するお知らせ,Notice regarding the difference between full-year individual results and previous fiscal year results,東,TSE,https://www.release.tdnet.info/inbs/140120260410501320.pdf
15:30,36080,ＴＳＩ　ＨＤ,TSI HD,2026年２月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500475.pdf
15:30,35600,ほぼ日,Hobonichi,2026年８月期第２四半期決算短信〔日本基準〕(非連結),Q2 Earnings Report (Consolidated) for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260410501353.pdf
15:30,35460,アレンザＨＤ,Alenza HD,2026年2月期決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260409501140.pdf
15:30,35460,アレンザＨＤ,Alenza HD,2026年２月期本決算補足資料,Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501303.pdf
15:30,35420,Ｇ－ＶＥＧＡ,G-VEGA,2026年３月の月次業績に関するお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260409501141.pdf
15:30,35410,Ｇ－農業総合研究所,G-Agricultural Research Institute,株式併合、単元株式数の定めの廃止、定款の一部変更及び取締役の選任に係る承認決議に関するお知らせ,"Notice regarding reverse stock split, abolition of regulations regarding the number of shares constituting one unit, partial amendments to the articles of incorporation, and resolutions to approve the appointment of directors",東,TSE,https://www.release.tdnet.info/inbs/140120260409501190.pdf
15:30,35010,ＳＵＭＩＮＯＥ,SUMINOE,2026年５月期第３四半期決算短信〔日本基準〕(連結),Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260409500896.pdf
15:30,35010,ＳＵＭＩＮＯＥ,SUMINOE,2026年５月期通期業績予想及び配当予想の修正に関するお知らせ,Notice regarding revisions to full-year performance forecasts and dividend forecasts for the fiscal year ending May 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260409500585.pdf
15:30,32800,エストラスト,Estrust,2026年2月期（第28期） 決算説明資料,Earnings Presentation Materials for FY2026 ending February,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501700.pdf
15:30,32800,エストラスト,Estrust,2026年２月期 決算短信〔日本基準〕(連結),Earnings Report (Consolidated) for FY2026 ending February,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501669.pdf
15:30,31990,綿半ホールディングス,Watahan Holdings,2026年３月期 月次動向（３月度）,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501256.pdf
15:30,31920,白鳩,white pigeon,非上場の親会社等の決算情報に関するお知らせ,"Notice regarding financial information of unlisted parent company, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260410501601.pdf
15:30,31920,白鳩,white pigeon,2026年11月期第１四半期決算短信〔日本基準〕(非連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260410501580.pdf
15:30,31780,チムニー,chimney,2026年3月度　月次売上・出店状況について,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501441.pdf
15:30,31390,ラクト・ジャパン,Lacto Japan,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,Notice Regarding Completion of Payment for Disposal of Treasury Shares as Restricted Stock Compensation,東,TSE,https://www.release.tdnet.info/inbs/140120260318584136.pdf
15:30,30640,ＭＲＯ,MRO,2026年12月期３月度月次業績に関するお知らせ,Monthly Report for December 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501245.pdf
15:30,30630,Ｇ－ｊＧｒｏｕｐ,G-jGroup,営業外費用及び特別利益並びに特別損失の計上に関するお知らせ,"Notice regarding recording of non-operating expenses, extraordinary profits and extraordinary losses",東,TSE,https://www.release.tdnet.info/inbs/140120260410501783.pdf
15:30,30630,Ｇ－ｊＧｒｏｕｐ,G-jGroup,個別業績の前期実績との差異に関するお知らせ,Notice regarding differences in individual results from previous fiscal year results,東,TSE,https://www.release.tdnet.info/inbs/140120260410501777.pdf
15:30,30630,Ｇ－ｊＧｒｏｕｐ,G-jGroup,通期連結業績予想数値と実績値との差異に関するお知らせ,Notice regarding the difference between the full-year consolidated performance forecast and actual results,東,TSE,https://www.release.tdnet.info/inbs/140120260410501773.pdf
15:30,30630,Ｇ－ｊＧｒｏｕｐ,G-jGroup,代表取締役の異動に関するお知らせ,Notice Regarding Change of Representative Director,東,TSE,https://www.release.tdnet.info/inbs/140120260410501763.pdf
15:30,30630,Ｇ－ｊＧｒｏｕｐ,G-jGroup,2026年２月期決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501759.pdf
15:30,29990,ホームポジション,home position,2026年８月期　第２四半期（中間期）決算短信〔日本基準〕（非連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260410501610.pdf
15:30,29990,ホームポジション,home position,株主優待実施に関するお知らせ,Notice regarding shareholder benefits,東,TSE,https://www.release.tdnet.info/inbs/140120260410501648.pdf
15:30,27910,大黒天,Daikokuten,2026年5月期第3四半期決算短信〔日本基準〕（連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260409500882.pdf
15:30,27620,ＳＡＮＫＯ　ＭＦ,SANKO MF,臨時株主総会招集のための基準日設定に関するお知らせ,Notice regarding setting of record date for convening extraordinary general meeting of shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260410501426.pdf
15:30,274A0,ガーデン,garden,2027年２月期３月度 直営店売上速報についてのお知らせ,Flash Sales Report for March FY2027 (ending February),東,TSE,https://www.release.tdnet.info/inbs/140120260410501411.pdf
15:30,27420,ハローズ,hallows,2026年２月期　決算短信〔日本基準〕（非連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501415.pdf
15:30,27420,ハローズ,hallows,剰余金の配当（増配）に関するお知らせ,Notice Regarding Dividend (Increased),東,TSE,https://www.release.tdnet.info/inbs/140120260410501573.pdf
15:30,27350,ワッツ,watts,2026年８月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260409500949.pdf
15:30,26920,伊藤忠食,Itochu food,親会社である伊藤忠商事株式会社の子会社である合同会社FMDIによる当社株式に対する公開買付けの結果並びにその他の関係会社及び主要株主の異動に関するお知らせ,"Announcement regarding the results of the tender offer for the Company's shares by FMDI LLC, a subsidiary of the parent company ITOCHU Corporation, and changes in other affiliated companies and major shareholders",東,TSE,https://www.release.tdnet.info/inbs/140120260410501548.pdf
15:30,22940,柿安本店,Kakinyasu main store,2026年4月期3月度の売上高についてのお知らせ,Notice regarding sales for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501434.pdf
15:30,22220,寿スピリッツ,Kotobuki Spirits,2026年３月期通期の売上状況（概算）について,Regarding sales status (estimate) for the full year ending March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501242.pdf
15:30,21640,地域新聞社,Regional newspaper company,2026年８月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）,Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (non-consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260410501396.pdf
15:30,215A0,Ｇ－タイミー,G-Timey,よくある質問と回答（2026年4月）,Frequently asked questions and answers (April 2026),東,TSE,https://www.release.tdnet.info/inbs/140120260410501422.pdf
15:30,21570,コシダカＨＤ,Koshidaka HD,2026年８月第２四半期　決算補足説明資料,Supplementary materials for financial results for the second quarter of August 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260325588612.pdf
15:30,21570,コシダカＨＤ,Koshidaka HD,2026年８月期第２四半期(中間期)決算短信[日本基準](連結),Summary of financial results for the second quarter (interim period) of the fiscal year ending August 2026 [Japanese GAAP] (consolidated),東,TSE,https://www.release.tdnet.info/inbs/140120260325588599.pdf
15:30,205A0,Ｇ－ロゴスＨＤ,G-Logos HD,2026年3月度 受注速報,March 2026 Order Report,東,TSE,https://www.release.tdnet.info/inbs/140120260408500460.pdf
15:30,141A0,Ｇ－トライアル,G-Trial,2026年3月度 月次売上高速報(小売),Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501238.pdf
15:30,14190,タマホーム,Tama Home,配当予想の修正（減配）に関するお知らせ,Notice regarding revision of dividend forecast (dividend reduction),東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501428.pdf
15:30,14190,タマホーム,Tama Home,2026年５月期第３四半期 決算短信補足資料,Supplementary materials for financial results for the third quarter of the fiscal year ending May 2026,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501466.pdf
15:30,14190,タマホーム,Tama Home,2026年５月期第３四半期 決算説明資料,Earnings Presentation Materials for FY2026 ending May,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501482.pdf
15:30,14190,タマホーム,Tama Home,2026年５月期第３四半期 決算短信〔日本基準〕(連結),Summary of financial results for the third quarter of the fiscal year ending May 2026 [Japanese GAAP] (consolidated),東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260409501054.pdf
15:30,14190,タマホーム,Tama Home,2026年３月度 受注速報,March 2026 Order Report,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501485.pdf
15:30,137A0,Ｇ－Ｃｏｃｏｌｉｖｅ,G-Cocolive,自己株式取得に係る事項の決定に関するお知らせ,Notice regarding decisions regarding acquisition of treasury stock,東,TSE,https://www.release.tdnet.info/inbs/140120260410501771.pdf
15:30,137A0,Ｇ－Ｃｏｃｏｌｉｖｅ,G-Cocolive,2026年5月期 第3四半期決算説明資料,Earnings Presentation Materials for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260410501680.pdf
15:30,137A0,Ｇ－Ｃｏｃｏｌｉｖｅ,G-Cocolive,2026年5月期 第3四半期決算短信〔日本基準〕（非連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260410501670.pdf
15:40,74270,エコーＴＤ,echo td,連結子会社からの配当金受領に関するお知らせ,Notice regarding receipt of dividends from consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260410501372.pdf
15:40,74270,エコーＴＤ,echo td,2026年2月期決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260331593836.pdf
15:40,61030,オークマ,Okuma,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260410501261.pdf
15:40,27690,ヴィレッジＶ,Village V,2026年５月期　第３四半期決算短信（日本基準）（連結）,Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260410501724.pdf
15:45,73730,Ｇ－アイドマＨＤ,G-Idoma HD,2026年８月期　第２四半期決算説明資料,Earnings Presentation Materials for FY2026 ending August,東,TSE,https://www.release.tdnet.info/inbs/140120260410501552.pdf
16:00,97060,日空ビル,Nikku Building,無担保普通社債発行に関するお知らせ,Notice regarding issuance of unsecured straight corporate bonds,東,TSE,https://www.release.tdnet.info/inbs/140120260410501570.pdf
16:00,94010,ＴＢＳＨＤ,TBSHD,"（開示事項の経過）CJ ENM Co., Ltd及び株式会社U-NEXT HOLDINGSとの合弁会社設立に関するお知らせ","(Progress Disclosure) Notice regarding establishment of joint venture with CJ ENM Co., Ltd. and U-NEXT HOLDINGS Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260410501845.pdf
16:00,93260,Ｇ－関通ＨＤ,G-Kanto HD,海外現地法人設立のお知らせ,Notice of establishment of overseas subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260410501410.pdf
16:00,93260,Ｇ－関通ＨＤ,G-Kanto HD,2026年2月期通期 決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501406.pdf
16:00,93260,Ｇ－関通ＨＤ,G-Kanto HD,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501383.pdf
14:30,64320,竹内製作所,Takeuchi Manufacturing,役員人事に関するお知らせ,Notice Regarding Officer Personnel Changes,東,TSE,https://www.release.tdnet.info/inbs/140120260410501452.pdf
14:30,64320,竹内製作所,Takeuchi Manufacturing,中間配当の実施に関するお知らせ,Notice regarding implementation of interim dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260410501388.pdf
14:30,64320,竹内製作所,Takeuchi Manufacturing,2026年2月期 決算短信〔日本基準〕(連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501419.pdf
14:30,37100,ジョルダン,jordan,営業外収益（助成金収入）の計上に関するお知らせ,Notice regarding recording of non-operating income (grant income),東,TSE,https://www.release.tdnet.info/inbs/140120260410501734.pdf
14:40,87460,ｕｎｂａｎｋｅｄ,unbanked,（開示事項の追加変更）第三者割当により発行される第３回新株予約権の発行数量変更に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260410501769.pdf
15:00,98900,マキヤ,Makiya,2026年３月期 月次売上速報（3月度）のお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501651.pdf
15:00,78110,中本パックス,Nakamoto Pax,取締役ならびに役員の人事異動に関するお知らせ,Notice regarding personnel changes of directors and officers,東,TSE,https://www.release.tdnet.info/inbs/140120260410501697.pdf
15:00,78110,中本パックス,Nakamoto Pax,剰余金の配当（期末配当）に関するお知らせ,Notice regarding dividend of surplus (year-end dividend),東,TSE,https://www.release.tdnet.info/inbs/140120260410501691.pdf
15:00,78110,中本パックス,Nakamoto Pax,2026年２月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501683.pdf
15:00,77410,ＨＯＹＡ,HOYA,投資単位の引下げに関する考え方および方針等について,Regarding the concept and policy regarding the reduction of investment units,東,TSE,https://www.release.tdnet.info/inbs/140120260410501693.pdf
15:00,76110,ハイデ日高,Heide Hidaka,中期経営計画のローリングに関するお知らせ,Notice regarding rolling medium-term management plan,東,TSE,https://www.release.tdnet.info/inbs/140120260410501684.pdf
15:00,76110,ハイデ日高,Heide Hidaka,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260410501676.pdf
15:00,76110,ハイデ日高,Heide Hidaka,2026年2月期　ハイデイ日高決算補足説明資料,Supplementary Earnings Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501665.pdf
15:00,76110,ハイデ日高,Heide Hidaka,2026年２月期 決算短信〔日本基準〕（非連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260410501656.pdf
15:00,72390,タチエス,Tachi-S,子会社の異動を伴う株式の取得及び特定子会社の異動に関するお知らせ,Announcement regarding stock acquisition accompanied by change in subsidiary and change in specified subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260409501183.pdf
15:00,68970,ツインバード,twin bird,特別損失の計上、繰延税金資産の取り崩し及び業績予想の修正、並びに役員報酬減額に関するお知らせ,"Notice regarding recording of extraordinary loss, reversal of deferred tax assets, revision of business forecast, and reduction in executive compensation",東,TSE,https://www.release.tdnet.info/inbs/140120260410501296.pdf
15:00,46730,川崎地質,Kawasaki geology,配当予想の修正（増配）に関するお知らせ,Notice regarding revision of dividend forecast (dividend increase),東,TSE,https://www.release.tdnet.info/inbs/140120260410501756.pdf
15:00,46730,川崎地質,Kawasaki geology,2026年11月期第１四半期決算短信〔日本基準〕(連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260410501740.pdf
15:00,39670,Ｇ－エルテス,G-Eltes,通期連結業績予想の修正及び特別損失の計上に関するお知らせ,Notice regarding revision of full-year consolidated earnings forecast and recording of extraordinary loss,東,TSE,https://www.release.tdnet.info/inbs/140120260409501165.pdf
15:00,32010,ニッケ,Nike,2026年11月期　第１四半期決算短信〔日本基準〕（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260402597487.pdf
15:00,27470,北雄ラッキー,kitao lucky,支配株主等に関する事項について,Matters Regarding Controlling Shareholders,東札,TSE / SSE,https://www.release.tdnet.info/inbs/140120260409501137.pdf
15:00,27470,北雄ラッキー,kitao lucky,2026年２月期決算短信〔日本基準〕(非連結),Earnings Report (Consolidated) for FY2026 ending February,東札,TSE / SSE,https://www.release.tdnet.info/inbs/140120260409501125.pdf
15:00,26870,ＣＶＳベイ,CVS bay,投資有価証券売却益及び投資事業組合運用損の計上、特別損失の計上及び繰延税金資産の取り崩し並びに2026年２月期通期業績予想の修正に関するお知らせ,"Notice regarding recording of gain on sale of investment securities and loss on investment partnership operations, recording of extraordinary loss, reversal of deferred tax assets, and revision of full-year earnings forecast for the fiscal year ending February 2026",東,TSE,https://www.release.tdnet.info/inbs/140120260410501678.pdf
15:00,14470,Ｇ－ＳＡＡＦＨＤ,G-SAAFHD,配当予想の修正（増配・特別配当）に関するお知らせ,Notice regarding revision of dividend forecast (dividend increase/special dividend),東,TSE,https://www.release.tdnet.info/inbs/140120260408500008.pdf
15:05,78830,サンメッセ,sunmesse,第三者割当てによる自己株式の処分に関するお知らせ,Notice regarding disposal of treasury stock through third-party allotment,東,TSE,https://www.release.tdnet.info/inbs/140120260410501510.pdf
15:30,99930,ヤマザワ,Yamazawa,2026年２月期決算発表の延期に関するお知らせ,Notice regarding postponement of announcement of financial results for the fiscal year ending February 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501792.pdf
15:30,99930,ヤマザワ,Yamazawa,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260410501779.pdf
15:30,99270,ワットマン,whatman,2026年３月期３月度 月次売上状況（単体）のお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260410501653.pdf
15:30,96470,協和コンサル,Kyowa Consulting,2026年11月期　第1四半期決算短信〔日本基準〕（連結）,Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260407599313.pdf
15:30,92160,ビーウィズ,Bewith,2026年5月期 第3四半期決算短信〔日本基準〕(連結),Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260409501122.pdf
15:30,89670,Ｒ－ニホンロジ,R-Nihon Logi,（訂正）「規約の一部変更及び役員選任に関するお知らせ」の一部訂正に関するお知らせ,(Correction) Notice regarding partial corrections to “Notice regarding partial changes to terms and conditions and appointment of officers”,東,TSE,https://www.release.tdnet.info/inbs/140120260410501376.pdf
15:30,89340,サンフロンティア,sun frontier,SI合同会社による当社株式に対する公開買付けの結果並びに主要株主及びその他の関係会社の異動に関するお知らせ,Announcement regarding the results of the tender offer for our shares by SI Godo Kaisha and changes in major shareholders and other affiliated companies,東,TSE,https://www.release.tdnet.info/inbs/140120260410501837.pdf
15:30,89310,和田興産,Wada Kosan,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260408599955.pdf
15:30,89310,和田興産,Wada Kosan,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260408599957.pdf
15:30,89310,和田興産,Wada Kosan,2026年２月期決算短信[日本基準](非連結),Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408599949.pdf
15:30,89080,毎日コムネット,Mainichi Comnet,2026年５月期　第３四半期決算短信〔日本基準〕(連結),Q3 Earnings Report (Consolidated) for FY2026 ending May,東,TSE,https://www.release.tdnet.info/inbs/140120260327591352.pdf
15:30,86040,野村,Nomura,連結自己資本規制比率、連結レバレッジ比率および外部TLAC比率,"Consolidated capital adequacy ratio, consolidated leverage ratio and external TLAC ratio",東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260410501702.pdf
15:30,82670,イオン,ion,イオン（株）3月度連結営業概況,"Aeon Co., Ltd. Consolidated Business Overview for March",東,TSE,https://www.release.tdnet.info/inbs/140120260410501874.pdf
15:30,82470,大和,Yamato,連結および個別決算における特別損失の計上および業績予想値と実績値との差異ならびに剰余金の配当（無配）に関するお知らせ,"Notice regarding the recording of extraordinary losses in consolidated and individual financial statements, the difference between the forecast and actual results, and the dividend (no dividend) of surplus",東,TSE,https://www.release.tdnet.info/inbs/140120260409500903.pdf
15:30,82470,大和,Yamato,2026年２月期　決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260408500467.pdf
15:30,82440,近鉄百貨店,Kintetsu Department Store,2026年2月期 決算短信〔日本基準〕（連結）,Earnings Report (Consolidated) for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260303574324.pdf
15:30,82440,近鉄百貨店,Kintetsu Department Store,2026年2月期決算説明資料,Earnings Presentation Materials for FY2026 ending February,東,TSE,https://www.release.tdnet.info/inbs/140120260401597087.pdf
15:30,82440,近鉄百貨店,Kintetsu Department Store,役員の異動に関するお知らせ,Notice Regarding Change of Officers,東,TSE,https://www.release.tdnet.info/inbs/140120260410501361.pdf
15:30,82000,リンガーハット,ringer hat,役員人事に関するお知らせ,Notice Regarding Officer Personnel Changes,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501377.pdf
15:30,82000,リンガーハット,ringer hat,特別利益、繰延税金資産の計上および通期連結業績予想と実績値との差異ならびに剰余金の配当に関するお知らせ,"Notice regarding recording of extraordinary profits, deferred tax assets, differences between full-year consolidated performance forecast and actual results, and dividends of surplus",東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501370.pdf
15:30,82000,リンガーハット,ringer hat,2026年２月期 決算説明補足資料,Earnings Presentation Materials for FY2026 ending February,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501365.pdf
15:30,82000,リンガーハット,ringer hat,2026年２月期　決算短信[日本基準](連結),Earnings Report (Consolidated) for FY2026 ending February,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260410501343.pdf
