時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
15:30,55750,Ｇ－Ｇｌｏｂｅｅ,G-Globee,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596683.pdf
15:30,547A0,ムニノバＨＤ,Muninova HD,ムニノバホールディングス株式会社の設立に関するお知らせ,"Notice regarding the establishment of Muninova Holdings Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260331595177.pdf
15:30,547A0,ムニノバＨＤ,Muninova HD,子会社が保有する当社株式の取得に関するお知らせ,Notice regarding acquisition of company shares held by a subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260331595179.pdf
15:30,546A0,ＭＩＲＡＩＮＩ,MIRAINI,特別利益（負ののれん発生益）の計上に関するお知らせ,Notice regarding recording of extraordinary profit (gain on negative goodwill),東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260331595040.pdf
15:30,53340,日特殊陶,Nippon Special Pottery,自己株式の取得状況に関するお知らせ（会社法第459条第１項の規定による定款の定めに基づく自己株式の取得）,Notice Regarding Share Buyback Status (Pursuant to Articles of Incorporation under Article 459(1) of the Companies Act),東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401595450.pdf
15:30,52800,ヨシコン,Yoshikon,自己株式の市場買付け及び取得終了に関するお知らせ,Notice regarding market purchase of treasury stock and completion of acquisition,東,TSE,https://www.release.tdnet.info/inbs/140120260401595438.pdf
15:30,52710,トーヨーアサノ,Toyo Asano,業績予想の修正に関するお知らせ,Notice Regarding Revision of Earnings Forecast,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260330593128.pdf
15:30,52140,日電硝,Nichiden Glass,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595288.pdf
15:30,51340,Ｇ－ＰＯＰＥＲ,G-POPER,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595979.pdf
15:30,49370,Ｇ－Ｗａｑｏｏ,G-Waqoo,非上場の親会社等の決算情報に関するお知らせ,"Notice regarding financial information of unlisted parent company, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260331594703.pdf
15:30,49350,リベルタ,Libertad,連結子会社の吸収合併（簡易合併・略式合併）に関するお知らせ,Notice regarding absorption-type merger (simple merger/informal merger) of consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260401596311.pdf
15:30,49220,コーセーＨＤ,Kose HD,自己株式の取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東,TSE,https://www.release.tdnet.info/inbs/140120260331594546.pdf
15:30,48910,Ｇ－ティムス,G-Tims,第10回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595883.pdf
15:30,48820,Ｇ－ペルセウス,G-Perseus,アグレッシブNK細胞白血病治療薬（PPMX-T003）の開発に対する 令和８年度医療研究開発推進事業費補助金交付決定に関するお知らせ,Announcement regarding the decision to issue FY2020 Medical Research and Development Promotion Project Subsidy for the development of aggressive NK cell leukemia treatment drug (PPMX-T003),東,TSE,https://www.release.tdnet.info/inbs/140120260331594912.pdf
15:30,48820,Ｇ－ペルセウス,G-Perseus,行使価額修正条項付新株予約権の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260331594805.pdf
15:30,48490,エン,en,特別利益（関係会社株式売却益）の計上に関するお知らせ,Notice regarding recording of extraordinary profit (gain on sale of stocks of affiliated companies),東,TSE,https://www.release.tdnet.info/inbs/140120260401595941.pdf
15:30,48400,トライアイズ,try eyes,第三者割当により発行された第17回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596392.pdf
15:30,45980,Ｇ－ＤＥＬＴＡ－Ｐ,G-DELTA-P,第11回新株予約権（行使価額修正条項付新株予約権）の 月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596235.pdf
15:30,45780,大塚ＨＤ,Otsuka HD,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595912.pdf
15:30,45770,ダイト,Daito,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331595151.pdf
15:30,45760,Ｇ－ＤＷＴＩ,G-DWTI,第13回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260326590543.pdf
15:30,45710,Ｇ－ＮＡＮＯ,G-NANO,第22回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596448.pdf
15:30,44390,東名,Tomei,株式需給緩衝信託の設定に伴う当社株式の売却状況に関するお知らせ,Notice Regarding Status of Share Sales Accompanying Establishment of Supply-Demand Buffer Trust,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260331595089.pdf
15:30,42640,Ｇ－セキュア,G-Secure,子会社の異動（株式取得）完了に関するお知らせ（開示事項の経過）,Notice regarding completion of subsidiary transfer (stock acquisition) (progress of disclosure matters),東,TSE,https://www.release.tdnet.info/inbs/140120260401595644.pdf
15:30,42490,森六,Moriroku,役員人事に関するお知らせ,Notice Regarding Officer Personnel Changes,東,TSE,https://www.release.tdnet.info/inbs/140120260401596576.pdf
15:30,42490,森六,Moriroku,（開示事項の経過）株式会社レゾナックからのモビリティ事業の一部譲受を目的とした新設会社の株式取得（子会社化）完了および子会社の商号変更に関するお知らせ,"(Progress Disclosure) Announcement regarding the completion of the stock acquisition (making it a subsidiary) of a newly established company for the purpose of acquiring part of the mobility business from Resonac Co., Ltd. and the change of the subsidiary's trade name",東,TSE,https://www.release.tdnet.info/inbs/140120260401596548.pdf
15:30,40450,東亜合,East Asia,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594402.pdf
15:30,39700,Ｇ－イノベーション,G-Innovation,第三者割当による第８回及び第９回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595995.pdf
15:30,39230,ラクス,Lux,（開示事項の経過）連結子会社の異動（株式譲渡）の完了および特別利益の計上に関するお知らせ,(Progress Disclosure) Notice regarding completion of transfer of consolidated subsidiary (stock transfer) and recording of extraordinary profit,東,TSE,https://www.release.tdnet.info/inbs/140120260401596163.pdf
15:30,39030,ｇｕｍｉ,gumi,第26回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595333.pdf
15:30,377A0,エージェントＩＧＨＤ,Agent IGHD,(開示事項の経過)当社子会社による株式取得（孫会社の異動）完了に関するお知らせ,(Progress Disclosure) Notice regarding completion of stock acquisition (change in sub-subsidiary company) by our subsidiary,名,NSE,https://www.release.tdnet.info/inbs/140120260401595409.pdf
15:30,37650,ガンホー,Gung-Ho Online Entertainment,自己株式の取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東,TSE,https://www.release.tdnet.info/inbs/140120260401596312.pdf
15:30,37530,フライト,flight,第三者割当による第10回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260326590376.pdf
15:30,36970,ＳＨＩＦＴ,SHIFT,（開示事項の経過）当社子会社（株式会社SHIFTグロース・キャピタル）を通じた株式会社ニッセイコムの株式取得の完了に関するお知らせ,"(Progress Disclosure) Notice regarding completion of acquisition of shares of Nissaycom Co., Ltd. through our subsidiary (SHIFT Growth Capital Co., Ltd.)",東,TSE,https://www.release.tdnet.info/inbs/140120260401596458.pdf
15:30,36720,オルトプラス,ortho plus,第三者割当により発行された第11回新株予約権（行使価額修正条項付の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595731.pdf
15:30,36470,アスリナ,Asurina,株式会社ＭＦ６の株式上場準備に関するお知らせ,"Notice regarding preparations for stock listing of MF6 Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260401596680.pdf
15:30,36240,Ｇ－アクセルＭ,G-Axel M,第三者割当により発行された第31回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595706.pdf
15:30,35650,アセンテック,Ascentec,取締役候補者選任に関するお知らせ,Notice regarding appointment of director candidates,東,TSE,https://www.release.tdnet.info/inbs/140120260331594758.pdf
15:30,35650,アセンテック,Ascentec,剰余金の配当に関するお知らせ,Notice Regarding Dividend,東,TSE,https://www.release.tdnet.info/inbs/140120260331594974.pdf
15:30,35650,アセンテック,Ascentec,（訂正）「中期経営計画の策定に関するお知らせ」の一部訂正について,(Correction) Regarding partial corrections to “Notice regarding formulation of medium-term management plan”,東,TSE,https://www.release.tdnet.info/inbs/140120260401596416.pdf
15:30,35650,アセンテック,Ascentec,（訂正）「2026年１月期 決算説明会資料」の一部訂正について,(Correction) Earnings Presentation Materials for FY2026 ending January,東,TSE,https://www.release.tdnet.info/inbs/140120260401596410.pdf
15:30,35650,アセンテック,Ascentec,（訂正）「2026年１月期 決算短信補足資料」の一部訂正について,(Correction) Earnings Report for FY2026 ending January,東,TSE,https://www.release.tdnet.info/inbs/140120260401596557.pdf
15:30,35650,アセンテック,Ascentec,（訂正・数値データ訂正）「2026年１月期 決算短信〔日本基準〕（連結）」の一部訂正について,(Correction) Earnings Report (Consolidated) for FY2026 ending January,東,TSE,https://www.release.tdnet.info/inbs/140120260331594988.pdf
15:30,35580,Ｇ－ジェイドグループ,G-Jade Group,従業員向けインセンティブプランとしての自己株処分に関するお知らせ,Notice regarding disposal of treasury stock as an incentive plan for employees,東,TSE,https://www.release.tdnet.info/inbs/140120260401595870.pdf
15:30,35580,Ｇ－ジェイドグループ,G-Jade Group,「株式付与ＥＳＯＰ信託」の導入に関するお知らせ,Notice regarding the introduction of “Stock Granting ESOP Trust”,東,TSE,https://www.release.tdnet.info/inbs/140120260401595850.pdf
15:30,34880,Ｒ－セントラル,R-Central,資産運用会社における取締役の役職変更に関するお知らせ,Notice regarding change of director's position at asset management company,東,TSE,https://www.release.tdnet.info/inbs/140120260401595493.pdf
15:30,34870,Ｒ－ＣＲＥロジ,R-CRE Logi,自己投資口の取得状況に関するお知らせ,Notice Regarding Status of Investment Unit Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596503.pdf
15:30,34840,イノベーションＨＤ,innovation hd,自己株式を活用した第三者割当による第３回新株予約権（行使価額修正条項及び停止要請条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595595.pdf
15:30,34660,Ｒ－ラサールロジ,R-LaSalle Logi,自己投資口の取得状況に関するお知らせ,Notice Regarding Status of Investment Unit Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596523.pdf
15:30,33580,Ｔｒａｉｌｈｅａｄ,Trailhead,第５回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595895.pdf
15:30,32880,オープンハウスＧ,Open house G,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260330593255.pdf
15:30,32460,コーセーアールイー,kose r.e.,支配株主等に関する事項について,Matters Regarding Controlling Shareholders,東福,TSE / FSE,https://www.release.tdnet.info/inbs/140120260316582153.pdf
15:30,32340,Ｒ－森ヒルズ,R-Mori Hills,自己投資口の取得状況に関するお知らせ,Notice Regarding Status of Investment Unit Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595841.pdf
15:30,31830,ウイン・パートナーズ,Win Partners,自己株式の取得状況および取得終了に関するお知らせ,Notice Regarding Share Buyback Status and Completion,東,TSE,https://www.release.tdnet.info/inbs/140120260401595893.pdf
15:30,31820,オイシックスラ大地,Oisixura Earth,商号の変更及び定款の一部変更に関するお知らせ,Notice regarding change of trade name and partial amendment of articles of incorporation,東,TSE,https://www.release.tdnet.info/inbs/140120260331595032.pdf
15:30,31570,ジオリーブグループ,geoolive group,主要株主及び主要株主である筆頭株主の異動に関するお知らせ,Notice Regarding Change of Major and Principal Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260401596379.pdf
15:30,31130,ＵＮＩＶＡ・Ｏａｋ,UNIVA・Oak,UNIVA Marketing Limited（Cayman）の株式取得（子会社化）完了及び第三者割当による新株式の発行に関する払込完了に関するお知らせ,Notice regarding completion of share acquisition (making it a subsidiary) of UNIVA Marketing Limited (Cayman) and completion of payment for issuance of new shares through third-party allotment,東,TSE,https://www.release.tdnet.info/inbs/140120260401596051.pdf
15:30,30990,ミツコシイセタン,Mitsukoshi Isetan,自己株式の取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東,TSE,https://www.release.tdnet.info/inbs/140120260331595061.pdf
15:30,30640,ＭＲＯ,MRO,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595298.pdf
15:30,30500,ＤＣＭ,DCM,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594876.pdf
15:30,30280,アルペン,Alpen,株式需給緩衝信託の設定に伴う当社株式の売却状況に関するお知らせ,Notice Regarding Status of Share Sales Accompanying Establishment of Supply-Demand Buffer Trust,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401595338.pdf
15:30,29720,Ｒ－サンケイＲＥ,R-Sankei RE,（開示事項の経過）テナントの異動（主要取引先との貸借の解消（一部を除く））に関するお知らせ（福岡グリーンビルディング）,(Progress Disclosure) Notice regarding tenant change (cancellation of leases with major business partners (excluding some)) (Fukuoka Green Building),東,TSE,https://www.release.tdnet.info/inbs/140120260327591031.pdf
15:30,29270,ＡＦＣ－ＨＤ,AFC-HD,連結子会社株式会社さいか屋の中期経営計画策定のお知らせ,"Notice of formulation of medium-term management plan for consolidated subsidiary Saikaya Co., Ltd.",東,TSE,https://www.release.tdnet.info/inbs/140120260331594937.pdf
15:30,29270,ＡＦＣ－ＨＤ,AFC-HD,連結子会社株式会社さいか屋の業績予想の上方修正に関するお知らせ,"Notice regarding upward revision of consolidated subsidiary Saikaya Co., Ltd.'s business forecasts",東,TSE,https://www.release.tdnet.info/inbs/140120260331594927.pdf
15:30,278A0,Ｇ－テラドローン,G-Terra Drone,2026年１月期 通期決算説明会 動画・書き起こし公開のお知らせ,Earnings Presentation Materials for FY2026 ending January,東,TSE,https://www.release.tdnet.info/inbs/140120260330593351.pdf
15:30,27620,ＳＡＮＫＯ　ＭＦ,SANKO MF,事業譲受に関する日程変更のお知らせ,Notice of schedule change regarding business transfer,東,TSE,https://www.release.tdnet.info/inbs/140120260401595702.pdf
15:30,25860,Ｇ－フルッタフルッタ,G-frutta frutta,第三者割当による第1４回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596417.pdf
15:30,24770,手間いらず,No hassle,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596621.pdf
15:30,24690,ヒビノ,Hibino,（開示事項の経過）株式会社アセントの株式の取得（連結子会社化）完了及び当該子会社の代表取締役の異動に関するお知らせ,"(Progress Disclosure) Notice regarding completion of acquisition of shares of Ascent Co., Ltd. (making it a consolidated subsidiary) and change of representative director of the subsidiary",東,TSE,https://www.release.tdnet.info/inbs/140120260401595505.pdf
15:30,23700,Ｇ－ＭＤＮＴ,G-MDNT,第三者割当による第20回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595325.pdf
15:30,23530,日駐,Japanese station,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595456.pdf
15:30,23370,いちご,Ichigo Inc.,自己株式の取得状況のお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595668.pdf
15:30,23340,Ｇ－イオレ,G-Iole,第14回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595601.pdf
15:30,212A0,フィットイージー,fit easy,2026年10月期　３月度　主要KPI（会員数及び店舗数）についてのお知らせ,KPI Report for October 2026,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401596249.pdf
15:30,19110,住友林,Sumitomo Hayashi,ジオリーブグループ株式会社(証券コード:3157)株式の買集め行為に該当する株式取得に関するお知らせ,"Notice regarding the acquisition of shares of Giolive Group Co., Ltd. (Securities code: 3157) that corresponds to the act of collecting shares.",東,TSE,https://www.release.tdnet.info/inbs/140120260401596344.pdf
13:00,35570,Ｇ－Ｕ＆Ｃ,G-U&C,2026年３月度　月次報告,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260401596281.pdf
13:00,19510,エクシオグループ,EXEO Group,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595718.pdf
13:30,89340,サンフロンティア,sun frontier,第1回無担保転換社債型新株予約権付社債の転換価額の調整に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596346.pdf
13:30,89340,サンフロンティア,sun frontier,第三者割当による新株式発行の払込完了に関するお知らせ,Notice regarding completion of payment for issuance of new shares through third-party allotment,東,TSE,https://www.release.tdnet.info/inbs/140120260401596335.pdf
13:30,47360,日本ラッド,japan rad,内部統制システム構築の基本方針の一部改定に関するお知らせ,Notice regarding partial revision of basic policy for building internal control system,東,TSE,https://www.release.tdnet.info/inbs/140120260401595263.pdf
13:30,40050,住友化,Sumitomoization,（開示事項の経過）国内ポリオレフィン事業（PP・LLDPE）統合に係る吸収分割契約締結（簡易吸収分割）に関するお知らせ,(Progress Disclosure) Notice regarding conclusion of absorption-type split agreement (simple absorption-type split) regarding integration of domestic polyolefin business (PP/LLDPE),東,TSE,https://www.release.tdnet.info/inbs/140120260401595418.pdf
14:00,98240,泉州電業,Senshu Dengyo,自己株式取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595653.pdf
14:00,97090,ＮＣＳ＆Ａ,NCS&A,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594362.pdf
14:00,94170,スマートバリュー,smart value,自己株式取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596363.pdf
14:00,85440,京葉銀,Keiyo silver,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594233.pdf
14:00,85110,日証金,Japan Securities Finance Co.,貸借取引貸付金・貸付有価証券等の平均残高のお知らせ,Notice Regarding Average Balance of Margin Trading Loans and Loaned Securities,東,TSE,https://www.release.tdnet.info/inbs/140120260401596316.pdf
14:00,80510,山善,Yamazen,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331593869.pdf
14:00,77160,ナカニシ,Nakanishi,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594928.pdf
14:00,70630,Ｇ－Ｂｉｒｄｍａｎ,G-Birdman,中期経営計画,Medium-term management plan,東,TSE,https://www.release.tdnet.info/inbs/140120260401596446.pdf
14:00,70630,Ｇ－Ｂｉｒｄｍａｎ,G-Birdman,通期業績予想に関するお知らせ,Notice regarding full-year performance forecasts,東,TSE,https://www.release.tdnet.info/inbs/140120260401596409.pdf
14:00,65470,グリーンズ,greens,取締役の辞任に関するお知らせ,Notice regarding resignation of director,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401595795.pdf
14:00,63020,住友重,Sumitomo Heavy,自己株式取得の取得状況に関するお知らせ（会社法第165条第2項の規定による定款の定めに基づく自己株式の取得）,"Notice regarding acquisition status of treasury stock (acquisition of treasury stock based on the provisions of the articles of incorporation pursuant to the provisions of Article 165, Paragraph 2 of the Companies Act)",東,TSE,https://www.release.tdnet.info/inbs/140120260401596314.pdf
14:00,59420,日フイルコン,Nippon Filcon,2026年11月期　第１四半期決算短信〔日本基準〕(連結),Q1 Earnings Report (Consolidated) for FY2026 ending November,東,TSE,https://www.release.tdnet.info/inbs/140120260401595741.pdf
14:00,546A0,ＭＩＲＡＩＮＩ,MIRAINI,指名・報酬諮問委員会の設置に関するお知らせ,Notice regarding establishment of Nomination and Remuneration Advisory Committee,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260331594756.pdf
14:00,546A0,ＭＩＲＡＩＮＩ,MIRAINI,MIRAINIホールディングス株式会社の設立に関するお知らせ,"Notice regarding the establishment of MIRAINI Holdings Co., Ltd.",東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260331595002.pdf
14:00,51220,オカモト,Okamoto,自己株式取得状況（途中経過）に関するお知らせ,Notice Regarding Share Buyback Progress (Interim),東,TSE,https://www.release.tdnet.info/inbs/140120260401596433.pdf
14:00,48260,ＣＩＪ,CIJ,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260330592573.pdf
14:00,38610,王子ＨＤ,prince hd,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331593894.pdf
14:00,23030,ドーン,dawn,自己株式の取得状況及び取得終了に関するお知らせ,Notice Regarding Share Buyback Status and Completion,東,TSE,https://www.release.tdnet.info/inbs/140120260401595266.pdf
14:15,543A0,ＡＲＣＨＩＯＮ,ARCHION,国際財務報告基準（IFRS）の任意適用に関するお知らせ,Notice regarding voluntary application of International Financial Reporting Standards (IFRS),東,TSE,https://www.release.tdnet.info/inbs/140120260401595211.pdf
14:15,543A0,ＡＲＣＨＩＯＮ,ARCHION,持株会社体制への移行に伴う役員体制、会計監査人の選任並びにトヨタ自動車株式会社及びダイムラートラック社からの資金調達枠に関する基本合意に関するお知らせ,"Notice regarding executive structure, appointment of accounting auditor, and basic agreement regarding funding framework from Toyota Motor Corporation and Daimler Trucks in conjunction with the transition to a holding company structure",東,TSE,https://www.release.tdnet.info/inbs/140120260401595209.pdf
14:30,464A0,Ｇ－ＱＰＳＨＤ,G-QPSHD,大型案件の落札に関するお知らせ,Notice regarding successful bids for large projects,東,TSE,https://www.release.tdnet.info/inbs/140120260401596291.pdf
14:30,42380,ミライアル,Miraial,（訂正）「2026年１月期 決算説明資料」の一部訂正について,(Correction) Earnings Presentation Materials for FY2026 ending January,東,TSE,https://www.release.tdnet.info/inbs/140120260401596420.pdf
14:30,42380,ミライアル,Miraial,（訂正・数値データ訂正）「2026年１月期決算短信〔日本基準〕（連結）」の一部訂正について,(Correction) Earnings Report (Consolidated) for FY2026 ending January,東,TSE,https://www.release.tdnet.info/inbs/140120260401595900.pdf
14:50,90750,福山運,Fukuyama luck,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596577.pdf
15:00,87470,豊トラスティ証券,Yutaka Trustee Securities,連結総資産の減少に関するお知らせ,Notice Regarding Decrease in Consolidated Total Assets,東,TSE,https://www.release.tdnet.info/inbs/140120260401595908.pdf
15:00,83860,百十四銀,114 silver,新中期経営計画の策定について,Regarding the formulation of the new medium-term management plan,東,TSE,https://www.release.tdnet.info/inbs/140120260330593288.pdf
15:00,83590,八十二長野銀行,82 Nagano Bank,グループ従業員持株会向け譲渡制限付株式インセンティブとしての自己株式の処分の払込完了及び一部失権に関するお知らせ,Notice regarding completion of payment and partial forfeiture of disposal of treasury stock as restricted stock incentive for group employee stock ownership association,東,TSE,https://www.release.tdnet.info/inbs/140120260331594535.pdf
15:00,80740,ＹＵＡＳＡ,YUASA,長期ビジョン「YUASA vision 370」および中期経営計画「Reborn 2031」策定のお知らせ,Announcement of formulation of long-term vision “YUASA vision 370” and medium-term management plan “Reborn 2031”,東,TSE,https://www.release.tdnet.info/inbs/140120260401596434.pdf
15:00,77410,ＨＯＹＡ,HOYA,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595356.pdf
15:00,74190,ノジマ,Nojima,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596280.pdf
15:00,73090,シマノ,Shimano,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595271.pdf
15:00,72760,小糸製,Made by Koito,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401595510.pdf
15:00,70570,エヌ・シー・エヌ,N.C.N.,自己株式を活用した第三者割当による第３回新株予約権（行使価額修正型新株予約権への転換権付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596141.pdf
15:00,65570,Ｇ－ＡＩＡＩ,G-AIAI,（開示事項の経過）連結子会社間の吸収合併完了のお知らせ,(Progress Disclosure) Notice of completion of absorption-type merger between consolidated subsidiaries,東,TSE,https://www.release.tdnet.info/inbs/140120260401595444.pdf
15:00,61430,ソディック,sodick,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331594378.pdf
15:00,45070,塩野義薬,Yoshiyaku Shiono,ViiV Healthcare Ltd. の株式取得完了について,Regarding completion of stock acquisition of ViiV Healthcare Ltd.,東,TSE,https://www.release.tdnet.info/inbs/140120260401596540.pdf
15:00,44370,Ｇ－ＧＤＨ,G-GDH,主要株主の異動に関するお知らせ,Notice Regarding Change of Major Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260401595382.pdf
15:00,35800,小松マテーレ,Komatsu Matere,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260330592894.pdf
15:00,31060,クラボウ,kurabo,自己株式の取得状況のお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260327591094.pdf
15:00,24610,ファンコミ,fancomi,支配株主等に関する事項について,Matters Regarding Controlling Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260401596293.pdf
15:00,14200,サンヨーＨ,Sanyo H,第３回新株予約権（行使価額修正条項付新株予約権）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595420.pdf
